99,89,1,107,164
22,79,498,27,86
67,420,4,29,54
99,44,22,24,14
22,266,58,90,60
89,1,57,112,81
1,58,16,74,20
412,17,63,86,31
22,67,420,115,51
44,23,102,91,163
4,161,62,86,76
121,22,1,83,84
1,57,37,27,20
122,25,115,9,86
2,498,19,62,20
78,29,19,61,86
89,101,57,86,20
11,58,4,5,86
22,11,57,115,60
11,201,25,17,86
78,79,5,17,107
77,78,201,25,32
24,58,412,40,20
245,202,104,412,10
11,133,58,136,106
22,13,14,17,7
44,45,7,42,21
67,26,38,17,86
67,1,58,75,43
57,79,38,29,18
67,26,7,19,86
22,44,67,15,7
420,58,19,40,96
56,25,202,38,40
23,16,7,62,84
44,1,13,79,7
67,13,15,115,86
44,78,1,202,7
22,67,420,15,81
44,1,34,202,412
11,44,202,106,40
45,89,79,115,98
99,1,2,17,62
45,57,48,16,84
223,267,127,18,76
35,69,15,80,76
22,67,114,107,19
11,44,67,6,85
143,203,7,18,75
11,22,58,15,91
67,497,202,18,92
12,1,69,15,40
79,3,69,40,75
44,58,106,80,21
78,420,58,54,98
202,114,40,86,10
44,23,202,15,31
122,57,79,58,17
16,18,7,106,75
99,44,202,114,61
22,157,202,106,19
22,111,79,412,54
78,420,37,106,53
22,11,1,3,8
12,115,27,16,18
79,58,25,15,38
11,45,58,38,106
420,266,103,38,106
34,58,3,7,86
12,38,7,40,86
23,2,420,106,19
44,22,78,16,86
45,79,112,58,104
4,202,19,86,32
11,17,29,40,32
1,67,79,58,15
22,45,24,4,15
33,89,81,31,10
89,37,26,429,31
45,57,24,6,81
22,15,64,53,54
55,25,19,62,40
22,6,92,84,62
56,202,236,40,76
78,27,90,19,9
33,57,38,106,7
12,3,268,117,74
59,5,18,92,119
4,61,51,31,98
56,103,8,429,62
78,1,115,18,9
14,267,203,105,19
79,26,202,38,32
99,122,82,86,10
121,22,202,106,32
22,44,11,1,106
14,38,8,62,86
22,89,25,115,84
99,22,79,101,21
67,412,106,18,40
154,79,106,86,10
254,25,26,15,106
1,13,222,115,20
1,78,26,203,115
36,25,412,19,10
13,498,15,16,7
11,67,9,40,120
37,90,81,62,120
34,57,35,18,81
15,17,81,62,96
22,24,58,7,10
22,223,136,4,38
44,1,67,79,31
44,67,79,13,18
57,37,18,81,62
78,115,6,81,120
27,236,17,106,63
22,56,114,61,63
11,78,420,19,40
44,420,38,7,8
55,420,79,40,32
77,1,36,236,17
11,58,38,106,7
11,202,17,7,86
99,67,420,7,76
44,23,2,27,32
44,67,23,420,17
22,420,58,15,9
45,81,62,84,20
11,89,37,5,81
3,16,39,63,86
45,222,14,76,21
18,30,86,43,21
12,114,81,30,75
15,115,150,86,10
37,28,61,51,32
23,222,104,161,74
55,1,74,85,131
68,37,16,161,20
143,37,16,5,86
89,2,59,26,19
22,57,115,9,86
115,16,7,81,62
25,104,6,86,43
34,37,6,81,41
89,498,26,6,81
44,420,2,268,38
11,497,9,81,119
13,58,51,40,96
13,58,103,83,30
34,3,7,86,43
67,420,412,163,98
202,17,7,31,32
11,25,202,7,61
22,267,103,41,32
69,429,63,31,164
45,58,30,31,43
154,35,15,427,64
3,113,498,40,131
143,14,28,53,42
111,23,117,106,427
154,35,202,40,51
68,17,9,51,96
33,45,2,92,85
3,17,105,41,75
22,3,29,53,32
111,157,236,6,43
3,103,16,18,9
99,133,101,4,75
99,136,7,8,76
78,133,122,24,85
22,79,26,72,163
110,245,19,86,10
22,13,69,19,96
11,58,4,202,105
34,36,103,236,19
12,267,38,18,19
33,29,90,81,98
112,15,115,64,32
1,497,37,106,29
106,18,50,161,30
22,1,3,127,92
134,3,15,38,32
56,25,69,104,81
33,201,5,104,131
4,7,9,40,42
1,497,114,126,63
3,202,126,18,8
110,122,27,127,8
254,134,236,29,86
136,15,203,16,161
143,67,4,61,21
102,127,119,61,161
34,432,25,106,63
22,67,245,30,20
497,4,115,9,96
99,56,15,63,164
22,55,111,15,28
1,7,18,75,10
25,202,104,429,32
22,114,38,96,163
203,412,38,18,75
133,67,37,236,92
22,103,51,63,76
99,22,121,7,10
122,245,17,163,43
11,2,26,4,63
34,37,61,85,163
11,2,35,42,21
45,202,17,18,42
67,37,39,106,30
25,27,81,51,75
99,56,113,27,31
110,34,420,25,9
134,267,202,17,19
103,48,115,9,76
34,57,245,7,41
69,17,91,85,64
143,202,8,74,21
154,14,412,18,43
67,115,41,131,21
55,7,161,86,32
202,268,96,31,131
154,37,91,31,54
122,101,267,38,64
45,35,157,15,91
122,103,236,150,43
33,122,222,69,236
89,222,90,161,21
1,498,115,105,29
23,80,119,61,163
26,92,84,74,86
111,57,59,203,115
11,13,203,17,21
11,57,13,30,64
58,203,18,8,75
44,412,91,150,75
23,268,7,107,10
1,122,16,150,21
11,61,161,96,10
78,45,222,58,202
420,268,29,150,32
56,13,112,103,107
56,16,412,51,86
222,157,38,106,10
13,3,15,26,30
157,106,31,75,43
67,2,57,15,76
44,59,105,19,74
45,14,37,40,53
1,201,421,4,62
111,112,50,53,21
110,7,106,51,53
202,16,28,64,75
154,4,26,27,17
89,79,36,163,131
68,101,38,412,8
99,57,420,18,83
25,223,48,7,63
136,203,17,50,42
67,104,61,42,32
99,58,115,107,50
67,122,106,8,164
110,1,420,14,25
24,15,62,64,21
78,421,103,412,91
99,79,25,429,32
133,267,268,4,61
498,113,115,41,31
36,103,48,18,82
222,38,80,107,30
67,79,37,53,43
99,121,254,32,76
3,25,127,427,76
12,45,420,51,98
22,67,37,17,84
68,223,26,236,412
33,12,36,432,38
134,18,43,164,76
143,44,9,164,10
11,67,201,103,96
68,35,134,58,157
143,78,117,64,32
222,69,25,238,84
4,107,41,74,75
45,134,202,29,85
122,7,80,163,43
78,222,57,25,202
34,67,14,90,107
110,36,15,90,238
122,432,202,29,30
11,2,79,48,28
67,236,7,40,53
25,412,92,30,20
99,57,27,106,9
3,201,37,61,75
56,420,79,63,64
34,63,53,20,240
143,36,69,15,32
57,25,4,16,76
101,157,7,80,43
133,58,102,105,40
23,15,7,90,81
11,67,222,58,50
101,4,18,92,150
45,222,5,9,31
55,24,420,17,42
420,38,104,7,53
13,103,15,429,31
23,497,69,21,131
432,202,43,54,120
11,67,223,26,203
34,23,51,163,43
101,14,16,21,98
67,69,157,104,17
23,202,91,76,32
22,110,245,63,240
121,13,114,268,19
3,51,41,21,131
22,1,68,103,74
55,201,3,105,86
33,55,1,23,80
99,57,420,4,63
114,38,104,105,54
498,16,126,150,30
267,50,84,41,53
122,34,37,61,54
45,4,105,29,80
99,22,68,3,92
22,420,107,31,21
25,91,92,150,75
33,34,35,69,17
77,23,45,432,412
22,134,201,48,161
222,14,267,48,161
201,15,4,42,64
143,22,24,6,163
13,27,105,90,75
99,79,498,203,412
89,35,134,223,150
134,126,9,41,32
22,45,101,201,163
89,35,84,86,21
154,90,18,427,41
37,50,161,41,31
45,122,134,103,53
34,497,4,59,90
55,412,81,83,43
79,112,127,117,19
122,38,84,161,21
67,45,18,161,53
99,3,8,84,98
11,61,63,20,75
110,498,27,6,54
77,22,267,16,63
126,238,63,53,120
111,223,126,106,51
236,127,91,51,98
222,14,26,150,161
154,201,59,38,236
11,12,14,3,203
498,5,429,63,10
14,26,136,62,76
77,420,150,40,43
55,11,12,89,41
143,45,14,27,236
58,236,80,96,54
99,11,67,35,115
22,1,420,58,38
67,13,115,40,64
67,202,103,117,40
67,420,9,85,75
77,420,202,126,91
67,45,79,38,7
44,35,136,105,106
11,56,13,106,119
22,254,429,40,75
420,57,202,18,81
79,58,16,38,53
99,22,13,50,40
44,35,420,115,7
44,67,38,7,40
22,67,81,119,41
11,67,14,9,40
67,13,101,38,161
45,15,38,40,21
23,202,106,19,40
1,15,202,38,7
44,202,7,161,86
38,39,7,40,21
420,79,202,18,40
11,78,202,38,106
22,11,1,84,74
222,202,28,7,54
44,67,202,7,43
11,136,203,38,81
110,133,13,58,5
1,420,37,61,86
78,13,17,150,21
22,99,67,58,7
101,13,420,38,131
420,157,58,83,40
22,45,36,14,75
44,58,202,7,40
44,102,58,17,7
44,79,202,19,40
38,127,7,18,40
22,45,103,7,21
432,202,38,92,53
37,18,62,86,10
89,12,6,20,76
15,202,61,40,51
44,236,106,75,43
34,420,14,58,202
22,57,498,19,10
99,24,15,104,75
111,67,412,41,10
268,106,62,64,21
12,36,17,43,21
68,58,36,113,38
79,104,38,115,106
67,202,17,18,92
55,420,7,40,54
99,122,79,102,106
26,5,9,76,10
11,1,58,38,10
45,79,58,412,7
11,22,38,106,21
44,420,13,79,7
44,79,420,7,106
44,13,420,7,40
12,58,202,38,64
45,67,13,202,21
58,15,17,7,40
55,23,27,38,76
11,44,67,420,19
11,79,420,17,106
22,1,78,40,51
79,420,157,202,38
420,202,17,7,63
44,103,7,106,86
58,202,17,18,10
44,23,38,40,21
58,202,38,106,40
22,44,58,202,17
44,420,79,25,75
44,11,57,106,7
121,79,103,17,238
67,7,19,30,10
67,4,202,96,43
13,5,40,64,131
78,38,90,119,53
79,25,127,238,10
1,24,15,115,40
11,113,15,41,86
55,11,245,157,72
236,38,83,41,10
154,202,9,96,10
44,38,16,39,20
22,99,12,24,117
11,14,26,412,31
223,432,25,9,61
17,9,86,120,21
67,420,16,17,29
1,13,245,7,42
44,111,24,38,28
1,497,105,50,40
44,16,238,81,40
67,36,105,119,75
67,25,39,107,163
134,79,4,18,32
78,245,17,40,53
55,24,38,7,92
25,16,29,19,86
79,420,202,38,53
44,45,78,222,115
78,432,17,106,61
1,58,203,19,76
222,420,25,202,53
498,59,38,40,43
99,45,34,498,114
112,69,115,127,429
11,67,78,122,43
68,35,36,26,120
67,38,18,429,150
11,78,2,127,86
99,25,58,105,80
202,16,105,20,86
143,134,40,64,86
67,157,61,40,85
11,67,78,245,32
44,22,432,115,38
2,68,16,17,98
22,4,27,96,32
22,56,59,38,81
121,55,22,254,4
11,126,28,17,80
67,497,134,14,4
22,154,101,62,10
102,25,15,412,83
154,45,115,412,31
22,57,35,115,80
1,498,83,10,98
99,122,78,37,61
56,16,8,92,63
497,79,4,40,54
34,1,78,28,80
22,44,67,30,10
99,45,4,37,16
44,79,202,76,32
22,67,68,102,21
57,58,37,26,31
67,68,202,106,40
55,57,58,136,80
44,13,222,268,18
45,24,222,57,90
99,111,105,7,75
2,24,15,38,31
420,58,202,5,7
44,67,7,106,80
79,38,9,40,86
22,79,36,15,63
99,79,104,17,86
22,254,57,29,7
22,35,105,91,53
44,78,45,67,105
99,67,268,106,10
110,222,420,51,43
22,55,25,7,32
16,18,19,20,31
14,16,75,76,21
222,59,16,7,86
45,35,58,5,75
67,113,202,48,7
121,104,38,75,31
33,202,4,18,19
11,77,121,78,120
101,266,245,69,81
143,136,104,17,43
45,89,35,202,81
12,3,90,32,10
110,55,81,50,61
25,103,126,75,42
45,23,202,268,64
420,202,26,39,32
99,13,202,6,40
78,222,13,25,43
11,22,420,136,115
67,36,103,15,61
23,13,101,14,28
111,89,79,82,43
1,420,202,16,41
25,202,4,8,50
22,420,29,63,54
1,157,103,16,86
420,14,37,4,10
4,202,28,19,86
111,1,23,25,126
67,202,7,30,86
45,24,420,81,120
11,111,90,40,32
22,202,38,41,53
102,3,15,17,106
79,112,25,113,76
24,14,421,126,40
11,35,8,40,75
44,7,18,40,54
223,37,106,80,60
45,157,104,43,164
22,58,38,18,40
79,25,37,39,40
245,17,105,9,63
136,38,7,50,63
133,117,29,63,76
45,122,38,17,54
44,15,4,92,131
44,2,412,18,9
45,222,79,53,10
78,222,27,8,30
222,58,202,115,51
67,25,102,201,202
55,99,34,122,25
420,245,40,64,163
110,154,99,134,3
55,2,134,81,10
420,25,38,61,98
44,11,498,38,127
67,497,36,6,62
99,45,35,245,32
114,126,8,429,32
154,67,133,497,157
102,90,85,131,10
67,69,150,31,131
136,127,85,31,32
55,99,154,115,161
11,36,5,6,17
44,34,267,103,62
57,69,38,150,54
203,115,40,62,163
112,2,15,236,30
143,67,13,25,9
134,412,18,62,85
111,29,51,20,76
222,420,2,38,63
134,157,268,59,20
6,117,50,43,10
110,117,8,429,164
143,222,432,245,48
432,36,236,17,61
45,222,58,4,59
3,115,6,74,43
122,432,117,106,80
22,13,157,9,74
67,497,202,38,96
99,25,236,29,63
24,126,38,61,74
67,134,432,3,103
34,3,26,7,98
67,45,79,38,61
13,79,14,202,18
22,55,16,17,43
420,103,202,106,40
44,13,79,5,7
67,1,420,16,51
44,420,268,7,40
11,44,38,7,119
67,57,420,106,40
202,136,16,29,86
45,420,13,38,107
23,420,58,4,7
22,1,67,7,40
11,78,23,106,119
12,38,106,86,76
22,45,420,106,40
99,11,67,7,50
67,2,25,106,64
22,4,15,17,40
22,1,23,78,58
79,38,18,40,86
44,14,38,7,86
67,79,7,51,40
45,13,17,238,19
45,222,79,202,26
79,36,114,202,75
44,23,13,58,19
22,58,37,40,31
67,420,238,20,53
67,420,103,40,76
1,78,12,7,40
67,15,16,7,40
79,5,106,40,31
44,67,420,202,7
11,22,58,7,43
67,1,58,114,64
22,79,7,106,238
11,22,420,202,40
420,245,115,28,64
67,102,36,15,96
44,4,202,40,86
44,78,79,38,238
67,3,38,74,86
22,67,202,238,10
22,112,16,38,7
22,1,9,53,76
44,78,420,7,21
67,420,29,91,64
1,45,245,40,32
23,497,68,106,9
26,106,96,63,76
45,26,202,4,81
22,2,119,64,21
6,7,8,163,21
79,26,16,84,86
12,79,222,13,17
222,36,16,7,10
69,26,27,7,30
67,1,24,69,32
11,1,12,17,31
11,38,106,9,32
157,25,58,27,21
236,7,40,30,75
33,67,202,17,7
222,202,90,106,74
22,38,51,40,86
420,15,268,28,76
45,4,15,115,6
55,2,115,150,40
15,59,117,82,40
101,59,27,17,7
112,15,16,105,61
25,15,7,41,31
103,38,7,40,41
44,11,432,5,105
55,111,122,202,106
67,23,17,7,30
420,37,15,4,17
67,1,420,39,31
126,161,40,74,85
22,432,202,26,38
133,420,58,19,64
22,67,267,202,106
33,15,7,83,40
58,26,104,38,39
79,4,37,106,40
11,44,432,28,85
38,18,19,96,76
101,134,201,40,21
67,57,58,17,7
22,113,4,203,127
110,421,202,17,85
22,55,79,13,161
11,22,1,15,202
26,16,28,106,76
44,79,14,106,61
44,11,79,105,42
33,254,23,58,76
45,420,103,15,74
78,420,29,40,86
143,268,103,238,82
203,107,96,42,21
223,268,16,7,76
44,13,37,29,82
143,202,203,17,21
497,15,48,429,54
22,267,498,96,21
23,101,58,15,127
245,15,19,84,75
101,14,25,236,43
29,51,74,53,86
35,498,18,83,120
110,25,236,9,92
222,4,105,90,43
22,38,29,41,98
89,25,9,83,53
22,122,202,18,81
115,28,8,43,120
22,89,1,67,31
99,78,67,498,75
1,498,90,54,32
77,44,79,432,421
22,157,27,105,17
201,114,91,30,21
202,15,4,92,31
112,58,103,26,106
55,498,114,161,96
143,117,8,75,32
67,267,114,117,81
22,3,58,267,90
121,12,79,39,51
11,122,201,26,10
420,2,25,106,131
157,5,107,42,43
17,92,84,74,63
13,268,429,161,10
99,78,45,103,59
44,22,122,117,96
99,59,38,7,92
412,64,75,43,164
33,67,254,266,103
33,412,427,84,163
78,23,28,8,161
45,236,7,20,54
11,67,112,38,84
34,78,432,27,40
497,25,16,80,40
89,58,90,106,107
57,202,84,240,21
101,267,245,84,40
99,55,202,17,131
56,3,126,96,43
33,57,498,429,86
268,202,38,50,96
1,58,90,106,107
111,13,68,92,20
1,222,84,86,43
12,58,117,62,40
55,420,14,498,40
11,44,67,27,427
223,202,114,20,76
133,12,24,136,104
23,254,103,17,85
12,79,38,27,85
22,134,267,37,20
68,420,13,58,25
23,89,267,38,7
67,58,106,62,51
4,90,7,40,64
432,19,41,42,86
99,58,38,18,21
11,45,23,115,10
44,67,202,106,7
67,58,202,7,40
110,67,222,58,245
420,16,106,40,54
99,67,17,18,76
157,16,106,19,63
67,79,58,7,31
99,420,24,202,18
33,38,106,8,429
1,24,420,105,96
55,13,412,105,53
112,223,28,107,10
122,5,63,30,163
55,254,245,29,42
3,202,72,84,21
2,112,498,37,106
121,99,34,127,119
143,133,202,86,53
122,69,3,103,7
432,4,26,429,10
99,78,114,238,8
90,83,150,10,54
99,497,3,59,54
12,222,79,69,6
78,223,9,50,30
79,25,202,27,31
57,202,39,40,98
112,202,105,43,10
16,19,81,50,53
420,222,202,15,74
89,420,105,43,54
79,420,25,92,119
25,157,38,40,131
23,157,16,80,40
24,25,38,7,50
55,89,13,3,202
1,420,4,26,74
99,67,45,79,96
67,1,157,30,10
55,67,103,38,96
11,420,134,60,86
101,58,15,38,30
11,22,67,58,81
79,15,136,202,106
99,24,48,38,16
22,420,25,76,10
79,201,412,105,92
67,1,15,7,54
44,1,498,37,29
202,4,28,60,51
48,26,91,54,10
99,222,497,16,203
56,111,223,29,40
45,16,17,19,86
222,79,57,4,21
99,110,24,16,53
34,51,30,53,10
22,23,67,62,31
202,238,7,161,10
79,420,202,4,64
44,1,67,3,150
44,35,17,238,43
201,15,16,106,427
11,78,79,202,17
11,1,3,19,40
34,201,6,96,53
143,44,45,420,7
67,25,203,127,53
57,4,40,85,86
110,35,39,17,83
33,134,7,91,96
143,133,112,268,106
254,127,63,42,20
22,78,25,103,18
67,79,119,40,86
11,45,420,25,432
55,2,13,17,7
121,67,202,32,76
44,57,236,106,83
44,79,58,106,53
22,127,9,85,10
412,5,75,53,54
89,497,81,161,120
1,48,81,30,64
11,13,6,429,10
89,16,80,119,62
111,25,28,429,53
11,12,222,79,27
45,427,163,54,98
110,13,37,238,86
101,236,105,8,86
11,102,106,9,53
77,110,29,20,76
22,432,19,42,43
34,67,106,31,10
67,420,201,17,7
33,23,67,38,19
44,39,18,84,42
101,16,38,106,92
22,12,58,63,21
22,23,37,19,76
121,1,420,103,53
11,38,238,91,32
78,81,51,86,32
44,133,115,117,83
23,79,17,106,20
134,58,127,53,75
55,236,127,62,86
121,40,96,42,54
122,79,25,203,53
113,26,27,42,120
7,75,42,120,98
69,498,7,19,31
13,58,37,19,63
67,18,61,51,21
23,79,7,119,63
497,59,62,43,54
55,254,59,127,98
222,429,31,131,21
78,1,25,19,50
110,11,36,26,429
110,99,11,133,2
12,134,4,115,39
222,37,27,19,31
421,25,432,26,236
11,67,1,69,64
22,89,161,86,20
23,35,7,86,76
69,136,202,103,268
22,34,236,53,43
122,4,115,54,43
44,68,3,29,84
420,202,26,16,9
57,266,236,105,10
254,105,75,21,32
67,69,36,59,92
89,56,157,267,31
102,4,19,86,131
420,19,96,86,21
22,67,16,39,42
11,136,30,74,75
22,26,37,238,53
44,79,27,30,76
1,13,245,20,21
37,9,50,40,54
22,45,103,39,51
110,38,106,74,20
99,13,2,103,43
12,85,30,63,76
14,157,202,105,42
78,420,2,223,31
121,34,37,104,75
11,34,245,37,4
77,25,202,85,164
201,268,412,28,91
34,498,8,84,98
22,112,202,82,61
4,48,236,8,164
79,223,115,104,16
22,11,45,82,50
154,13,80,62,43
12,103,27,7,98
1,15,7,163,32
45,78,25,4,38
11,115,38,60,75
45,106,41,96,21
13,2,38,84,120
67,1,57,131,21
112,498,26,127,32
27,238,163,54,43
201,27,9,30,43
134,222,223,60,150
99,133,63,164,76
5,80,84,161,53
99,13,19,161,10
4,9,30,41,53
22,99,25,15,54
245,48,91,84,43
79,104,40,54,10
22,122,112,25,85
245,90,9,63,76
99,4,37,80,53
55,4,27,42,164
55,105,90,81,76
12,81,51,40,54
22,420,497,21,43
13,202,136,8,10
79,15,5,161,40
34,103,127,117,62
110,254,35,432,136
78,103,48,9,42
110,432,104,7,429
3,69,8,91,98
110,498,5,115,238
254,78,27,90,81
22,110,24,27,76
122,112,157,105,18
266,157,72,64,31
133,25,26,106,53
55,111,12,432,4
22,67,2,31,10
420,134,127,86,43
99,104,29,20,75
3,114,4,105,29
157,105,61,40,64
23,202,236,105,92
22,223,113,20,240
33,67,25,9,76
1,4,103,104,39
67,420,40,74,10
12,1,35,25,15
99,79,15,27,20
22,45,222,38,81
99,104,203,90,80
55,13,85,42,64
266,13,420,103,86
57,14,36,61,98
254,14,26,7,86
111,222,29,238,76
122,6,163,75,131
38,74,63,53,42
22,23,8,40,96
112,420,18,84,20
111,103,18,9,43
22,23,69,202,76
89,35,19,50,51
157,15,136,412,164
11,33,420,223,54
15,38,105,31,53
22,112,79,38,54
33,99,25,115,150
78,26,16,18,429
77,35,103,17,82
89,29,62,163,10
34,13,2,8,20
3,26,127,18,76
33,7,9,161,31
99,67,4,38,80
11,136,9,54,120
1,222,37,81,96
1,28,82,50,86
122,14,6,81,30
111,134,103,126,106
421,25,26,29,120
254,202,238,81,31
67,222,420,238,74
22,420,16,53,10
78,122,421,16,161
5,161,62,75,32
11,57,3,267,38
33,113,238,51,21
15,9,85,42,86
1,201,3,53,10
122,222,236,53,75
77,143,13,245,92
89,420,16,75,43
68,35,69,127,96
122,37,5,61,62
34,104,82,40,53
420,15,37,61,41
34,201,17,84,31
38,18,96,20,54
33,55,115,29,64
3,238,61,75,64
110,134,15,61,96
22,122,16,119,40
222,267,29,9,50
101,126,62,85,96
11,77,17,105,131
498,15,9,51,86
16,115,17,50,85
3,25,26,80,20
78,79,25,21,54
157,26,202,37,61
34,222,432,14,86
420,15,91,96,32
133,112,134,92,120
111,245,74,42,86
44,222,245,6,81
420,18,90,32,54
101,37,150,10,43
121,103,37,136,39
13,59,203,117,161
89,79,26,42,20
33,44,267,104,42
11,67,37,117,106
23,4,39,19,64
89,45,268,7,61
11,1,78,37,53
45,15,27,72,40
79,157,201,412,9
498,202,7,86,43
22,99,201,3,5
44,36,17,238,84
45,3,236,150,20
67,420,3,58,7
67,420,202,106,51
77,11,79,498,38
45,1,420,498,19
420,58,39,74,96
45,1,202,27,54
23,79,58,28,150
67,122,26,17,7
68,201,15,53,21
23,136,103,26,5
14,4,105,51,74
67,2,157,19,53
69,498,412,80,63
22,420,126,31,75
11,38,17,29,31
44,32,131,76,21
22,110,420,102,15
45,1,420,58,16
67,267,38,8,21
112,126,7,31,20
78,34,79,58,16
110,44,15,114,18
122,58,268,37,40
102,268,115,39,120
55,22,236,39,119
79,58,267,203,63
89,39,80,81,86
222,203,16,10,131
45,245,59,5,40
11,9,61,74,43
266,37,104,17,40
55,78,13,432,75
420,117,62,40,43
420,37,26,8,54
101,4,238,85,64
58,202,81,54,76
420,119,429,161,42
121,105,80,50,40
22,69,114,80,81
23,26,119,42,98
12,1,38,19,240
26,48,16,74,131
55,222,57,60,41
12,79,4,202,84
56,48,39,161,20
133,2,102,115,117
121,115,107,51,163
22,45,3,7,72
45,1,102,498,21
59,127,8,62,86
1,89,3,157,29
121,34,103,104,53
22,497,157,136,51
78,420,37,268,32
122,79,69,37,96
420,24,38,104,53
44,201,59,60,76
22,45,432,91,51
143,201,4,29,429
55,12,134,37,96
1,18,80,82,163
58,25,126,74,53
133,25,81,40,131
110,115,412,7,81
101,3,16,29,20
33,67,103,238,90
